site,year,cinput_total,dfac,kA,SS_active,soc_active,kS,SS_slow,soc_slow,kP,SS_passive,soc_passive,soc_total,soc_total_tha,soc_delta,stringsAsFactors,Exp_ID,location_name,latitude,longitude,ecozone,province,soil_great_group,soil_sub_group,soil_texture,sand_px,clay_px,silt_px,initial_soc_tha,initial_soc_year,block,treatment_number,replication_number,duration,start_year,end_year,tillage,STIR_rating,crop_rotation,rotation_seq,crop_seq,straw_returned,biomass_returned_kgha,residue_estimation_methodology,soil_total_carbon_conc_gkg,soil_total_carbon_px,soil_total_carbon2_px,soil_organic_matter_kgha,organic_matter_px,reference,flag,theme,simple_trt_name,crop_rotation_code,TrtID,r_c,tillage_soil,tillage_type,irrigation_region,irrigation,cinput_lignin_px,cinput_n_px,Location,POLYID,ECO_ID,SL,PROVINCE,PCPTREGION,crop,ICASA_code,AAFC_code,grain_yield_kgha,crop_residue_kgha,hay_yield_kgha,hay_residue_kgha,root_biomass_kgha,straw_biomass_kgha,silage_yld_kgha,crop_residue_avg_kgha,above_ground_residue_kgha,roots_residue_kgha,root_exudates_kgha,manure_kgha,N_fertilizer_kgha,N_fertilizer_kgha_2,N_fertilizer_kgha_3,P_fertilizer_kgha,P_fertilizer_kgha_2,P_fertilizer_kgha_3,K_fertilizer_kgha,K_fertilizer_kgha_2,S_fertilizer_kgha,S_fertilizer_kgha_2,lowest_depth,soc_tha_lowest_depth,initial_dsm,lowest_depth_difference,first_soc_treatment,soc_dsm_difference,soc_tha_30cm
727006,1996,3005.978261,0.13616616279552432,1.2459675267780845,2469.9551196373236,2469.9551196373236,0.10823151504032535,19146.009524074834,15344.970371406635,9.381848616611626e-4,359112.9533491056,14652.302805974829,32467.228297018788,324.6722829701879,284.211509082641,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2867.68141,3005.978261,NA,NA,1292.205128,3005.978261,NA,NA,NA,1292.205128,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1983,2305.652174,0.379914361620591,2.430837129792034,113.2761455418972,113.2761455418972,0.16371188426200445,1698.5845336816305,828.208066442135,0.002617609951565872,17474.94180033112,10313.170086875027,11254.654298859059,112.54654298859059,233.65429885905905,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2181.304348,2305.652174,NA,NA,987.1304348,2305.652174,NA,NA,NA,987.1304348,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,110.21,131.9,10,110.21,21.690000000000012,131.9
727006,1984,2368.555,0.40893634711220406,2.6165308730144936,108.10807730182749,108.10807730182749,0.17621797618648255,1621.0889520691123,967.9279314642669,0.0028175714316030862,16677.67163119428,10331.102524602695,11407.138533368789,114.07138533368789,152.4842345097295,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3370.01,2368.555,NA,NA,1262.4843,2368.555,NA,NA,NA,1262.4843,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1985,2302.37,0.35520275517726974,2.272722837342034,120.98434423543272,120.98434423543272,0.15306321165926293,1814.1695672361295,1097.4563940752964,0.0024473469831713885,18664.074100962775,10351.496197450953,11569.936935761682,115.69936935761682,162.79840239289297,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2970.73,2302.37,NA,NA,1160.082,2302.37,NA,NA,NA,1160.082,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1986,3545.78,0.43324601325531226,2.7720733979704995,152.75927689196246,152.75927689196246,0.1866934455346063,2290.6371316201426,1320.2154171130665,0.0029850650313291015,23565.945507568173,10390.942187994855,11863.916881999883,118.63916881999883,293.9799462382016,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2658.25,3545.78,NA,NA,1364.8866,3545.78,NA,NA,NA,1364.8866,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1987,2518.085,0.4423779346541845,2.8305029174759766,106.24470920382291,106.24470920382291,0.19062855357517813,1593.1476038118512,1372.2440850875662,0.0030479839697673313,16390.212617564797,10409.227868094484,11887.716662385872,118.87716662385873,23.799780385988925,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2949.235,2518.085,NA,NA,1202.8104,2518.085,NA,NA,NA,1202.8104,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1988,3256.125,0.44405420579092003,2.84122834017754,136.8659650068501,136.8659650068501,0.19135088874871137,2052.3156948526353,1502.3763920288789,0.0030595334778994393,21114.108018940668,10441.979807292899,12081.222164328628,120.81222164328629,193.50550194275638,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3203.775,3256.125,NA,NA,1421.178,3256.125,NA,NA,NA,1421.178,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1989,3036.325,0.4196356316780544,2.6849889804520157,135.05363593687326,135.05363593687326,0.18082848901115964,2025.1396807547176,1596.9068876396768,0.002891289502261795,20834.522719940705,10472.027657518043,12203.988181094594,122.03988181094594,122.7660167659651,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2982.425,3036.325,NA,NA,1324.125,3036.325,NA,NA,NA,1324.125,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1990,3257.075,0.3537566886529204,2.2634703516382997,171.85156122403538,171.85156122403538,0.15244007576500618,2576.927406805366,1746.301289832555,0.002437383584818622,26511.283698078423,10511.121476904009,12429.2743279606,124.292743279606,225.28614686600667,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3636.7,3257.075,NA,NA,1516.6305,3257.075,NA,NA,NA,1516.6305,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1991,2561.956522,0.440824638425556,2.8205643351859844,108.47665334266807,108.47665334266807,0.18995921048606426,1626.6157782112139,1723.5659245383445,0.0030372817587520813,16734.531306564353,10530.023726056874,12362.066303937887,123.62066303937887,-67.20802402271329,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2829.673913,2561.956522,NA,NA,1186.158696,2561.956522,NA,NA,NA,1186.158696,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1992,2787.325,0.38932279131815845,2.4910358549582203,133.6312911168191,133.6312911168191,0.1677661446673365,2003.8115105442248,1770.5816460625895,0.0026824340321821116,20615.099708753813,10557.076277090002,12461.28921426941,124.61289214269411,99.22291033152396,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3034.4,2787.325,NA,NA,1280.7795,2787.325,NA,NA,NA,1280.7795,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1993,3481.275,0.45925824362182815,2.938509578834802,141.4854412668648,141.4854412668648,0.19790258021694423,2121.5850974389737,1840.0461347550286,0.0031642892985543963,21826.74772260987,10592.736777843285,12574.268353865178,125.74268353865179,112.97913959576726,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2525.65,3481.275,NA,NA,1321.5235,3481.275,NA,NA,NA,1321.5235,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1994,2827.15,0.34268643790398473,2.192638660933501,153.9863827151886,153.9863827151886,0.1476697069860258,2309.037678024255,1909.3019785285192,0.002361109557158455,23755.24929029437,10623.814911932652,12687.103273176359,126.87103273176359,112.83491931118078,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2575.275,2827.15,NA,NA,1188.5335,2827.15,NA,NA,NA,1188.5335,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1995,3033.586957,0.3353310255039472,2.1455759242402244,168.85467692116492,168.85467692116492,0.14450012840416418,2531.988895685157,1999.2803180132464,0.0023104307657221966,26048.958832375636,10659.453639012136,12827.588633946547,128.27588633946547,140.48536077018798,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2736.832631,3033.586957,NA,NA,1269.492309,3033.586957,NA,NA,NA,1269.492309,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,126.4,131.9,10,110.21,21.690000000000012,148.09000000000003
727006,1996,3005.978261,0.4141746628259437,2.6500476168412193,135.46674353570666,135.46674353570666,0.17847525999169972,2031.334261041396,2005.0011538289546,0.002853663426870752,20898.25221225662,10688.6717240357,12829.139621400362,128.2913962140036,1.5509874538147415,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2867.68141,3005.978261,NA,NA,1292.205128,3005.978261,NA,NA,NA,1292.205128,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1983,2305.652174,0.22288028154634895,2.4137048167030013,329.9541247712957,329.9541247712957,0.14381653483062365,4212.106720152862,1168.9878039583973,0.0015356451398543444,117718.25394994796,10459.33912046723,11958.281049196923,119.58281049196923,937.281049196923,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2181.304348,2305.652174,NA,NA,987.1304348,2305.652174,NA,NA,NA,987.1304348,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,110.21,131.9,10,110.21,21.690000000000012,131.9
727006,1984,2368.555,0.23812975774949421,2.5788505797483303,317.2497015246465,317.2497015246465,0.15365646687980464,4049.925427314143,1611.6625004643424,0.0016407140308940151,113185.67681343458,10627.883664062438,12556.795866051427,125.56795866051426,598.5148168545038,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3370.01,2368.555,NA,NA,1262.4843,2368.555,NA,NA,NA,1262.4843,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1985,2302.37,0.20447992570948673,2.2144362802297666,359.13344993533207,359.13344993533207,0.13194345481767658,4584.602235091962,2003.922440015857,0.0014088666881383635,128128.6078502941,10793.426520200554,13156.482410151742,131.56482410151742,599.6865441003156,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2970.73,2302.37,NA,NA,1160.082,2302.37,NA,NA,NA,1160.082,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1986,3545.78,0.24581978535682855,2.662130520654821,460.07260009380093,460.07260009380093,0.1586185618465084,5873.1646163130035,2617.656069455965,0.0016936983211085488,164140.82779172598,11053.150756280495,14130.87942583026,141.3087942583026,974.3970156785181,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2658.25,3545.78,NA,NA,1364.8866,3545.78,NA,NA,NA,1364.8866,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1987,2518.085,0.2584179114061232,2.798563215892109,310.79869910594954,310.79869910594954,0.16674767412687044,3967.5736438401514,2842.7516852475146,0.001780499409588189,110884.14249716476,11230.899778133742,14384.450162487206,143.84450162487207,253.57073665694588,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2949.235,2518.085,NA,NA,1202.8104,2518.085,NA,NA,NA,1202.8104,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1988,3256.125,0.26564831234726094,2.87686558278269,390.9537885125533,390.9537885125533,0.1714131887321823,4990.812225803716,3210.9575920940283,0.0018303168720726279,139481.2002750836,11465.638466981694,15067.549847588276,150.67549847588276,683.0996851010696,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3203.775,3256.125,NA,NA,1421.178,3256.125,NA,NA,NA,1421.178,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1989,3036.325,0.25087331797875806,2.716858269320108,386.0336828866308,386.0336828866308,0.16187942254399582,4928.003464176096,3488.911986348225,0.0017285171608736431,137725.84642419787,11683.881403171217,15558.827072406073,155.58827072406072,491.2772248177971,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2982.425,3036.325,NA,NA,1324.125,3036.325,NA,NA,NA,1324.125,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1990,3257.075,0.212525758556936,2.301569450394203,488.81846461497423,488.81846461497423,0.13713513795769422,6240.126687813591,3866.2001939849147,0.0014643024764572892,174396.5352542704,11922.14194515632,16277.160603756209,162.7716060375621,718.3335313501357,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3636.7,3257.075,NA,NA,1516.6305,3257.075,NA,NA,NA,1516.6305,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1991,2561.956522,0.26288982784590365,2.846992292595096,310.83462584519634,310.83462584519634,0.16963323906765046,3968.0322750511405,3883.474299737178,0.0018113109138582762,110896.96013663869,12101.41611354369,16295.725039126064,162.95725039126066,18.564435369855346,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2829.673913,2561.956522,NA,NA,1186.158696,2561.956522,NA,NA,NA,1186.158696,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1992,2787.325,0.22483997258093,2.434927491300325,395.408048278962,395.408048278962,0.14508105213999126,5047.674122918658,4052.377634985539,0.0015491474110826077,141070.35356330077,12301.208009104055,16748.993692368556,167.48993692368558,453.2686532424923,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3034.4,2787.325,NA,NA,1280.7795,2787.325,NA,NA,NA,1280.7795,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1993,3481.275,0.2657249317526926,2.8776953404743986,417.8663942102327,417.8663942102327,0.17146262844624544,5334.371402081912,4272.191655943587,0.001830844779776052,149082.85309324483,12551.633969975535,17241.692020129354,172.41692020129355,492.69832776079784,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2525.65,3481.275,NA,NA,1321.5235,3481.275,NA,NA,NA,1321.5235,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1994,2827.15,0.2089599775048401,2.262953459598434,431.53612456512633,431.53612456512633,0.13483426920735356,5508.875549076391,4438.939024914654,0.0014397342450083485,153959.82437057028,12755.224184219933,17625.69933369971,176.2569933369971,384.0073135703569,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2575.275,2827.15,NA,NA,1188.5335,2827.15,NA,NA,NA,1188.5335,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1995,3033.586957,0.19918256669444726,2.1570679886891493,485.7765457571866,485.7765457571866,0.1285252618218179,6201.29435961667,4665.446205730308,0.0013723678845247416,173311.26506149926,12975.566138386352,18126.788889873846,181.26788889873845,501.0895561741345,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2736.832631,3033.586957,NA,NA,1269.492309,3033.586957,NA,NA,NA,1269.492309,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,126.4,131.9,10,110.21,21.690000000000012,148.09000000000003
727006,1996,3005.978261,0.24302425185688226,2.631856004545724,394.5187415042367,394.5187415042367,0.15681470581143966,5036.321468834718,4723.604901006766,0.0016744370952939188,140753.0741814501,13189.521537797875,18307.64518030888,183.0764518030888,180.85629043503286,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2867.68141,3005.978261,NA,NA,1292.205128,3005.978261,NA,NA,NA,1292.205128,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
